년도,월,도로,방향,상세도로,속도
2023,2,한누리대로,상행,한누리대로(고속시외버스터미널앞사거리 ~ 한누리대교북측교차로),38.3829
2023,2,한누리대로,상행,한누리대로(국책연구단지사거리 ~ 4-1생활권(한누리대로)),35.3185
2023,2,한누리대로,상행,한누리대로(도램마을9단지앞사거리 ~ 양지초교사거리),28.1895
2023,2,한누리대로,상행,한누리대로(도시통합정보센터앞사거리 ~ 성남고사거리),47.5008
2023,2,한누리대로,상행,한누리대로(보름교동측 ~ 연기3리교차로),46.1765
2023,2,한누리대로,상행,한누리대로(성남고사거리 ~ 도램마을9단지앞사거리),32.9613
2023,2,한누리대로,상행,한누리대로(양지초교사거리 ~ 금사교고가차도),29.997
2023,2,한누리대로,상행,한누리대로(연기3리교차로 ~ 금사교고가차도),44.6939
2023,2,한누리대로,상행,한누리대로(집현리(한누리대로) ~ 4-2생활권(한누리대로)),22.1003
2023,2,한누리대로,상행,한누리대로(집현리885-1 ~ 4-2생활권(한누리대로)),30.0778
2023,2,한누리대로,상행,한누리대로(한누리대교북측교차로 ~ 국세청앞사거리),32.6752
2023,2,한누리대로,상행,한누리대로(행정중심복합도시3-2생활권 ~ 공공청사),34.4271
2023,2,한누리대로,하행,한누리대로(4-1생활권(한누리대로) ~ 국책연구단지사거리),33.314
2023,2,한누리대로,하행,한누리대로(4-2생활권(한누리대로) ~ 집현리(한누리대로)),38.5698
2023,2,한누리대로,하행,한누리대로(4-2생활권(한누리대로) ~ 집현리885-1),29.768
2023,2,한누리대로,하행,한누리대로(공공청사 ~ 행정중심복합도시3-2생활권),35.2545
2023,2,한누리대로,하행,한누리대로(국세청앞사거리 ~ 한누리대교북측교차로),34.1149
2023,2,한누리대로,하행,한누리대로(금사교고가차도 ~ 양지초교사거리),33.1696
2023,2,한누리대로,하행,한누리대로(금사교고가차도 ~ 연기3리교차로),48.3878
2023,2,한누리대로,하행,한누리대로(도램마을9단지앞사거리 ~ 성남고사거리),28.2156
2023,2,한누리대로,하행,한누리대로(도시통합정보센터앞사거리 ~ 국세청앞사거리),42.3414
2023,2,한누리대로,하행,한누리대로(양지초교사거리 ~ 도램마을9단지앞사거리),28.5372
2023,2,한누리대로,하행,한누리대로(연기3리교차로 ~ 보름교동측),44.9886
2023,2,한누리대로,하행,한누리대로(집현리885-1 ~ 4-1생활권(한누리대로)),25.2317
2023,2,한누리대로,하행,한누리대로(한누리대교북측교차로 ~ 고속시외버스터미널앞사거리),52.1254
2023,2,행복대로,상행,행복대로(수자인510동앞 ~ 디딤2교북측),65.2339
2023,2,행복대로,상행,행복대로(집현리623-5 ~ 집현리785-135),48.299
2023,2,행복대로,상행,행복대로(집현리785-135 ~ 디딤2교북측),50.542
2023,2,행복대로,하행,행복대로(디딤2교북측 ~ 수자인510동앞),52.1465
2023,2,행복대로,하행,행복대로(디딤2교북측 ~ 집현리785-135),61.7629
2023,2,행복대로,하행,행복대로(집현리785-135 ~ 집현리623-5),48.7041
2023,3,갈매로,상행,갈매로(갈매로교차로1 ~ 금사교고가차도동편),58.8535
2023,3,갈매로,상행,갈매로(고속시외버스터미널앞사거리 ~ 금남교앞),38.1536
2023,3,갈매로,상행,갈매로(양지중사거리 ~ 갈매로교차로1),34.4328
2023,3,갈매로,상행,갈매로(푸르지오시티앞사거리 ~ 양지중사거리),39.8616
2023,3,갈매로,하행,갈매로(갈매로교차로1 ~ 양지중사거리),31.0728
2023,3,갈매로,하행,갈매로(금남교앞 ~ 고속시외버스터미널앞사거리),40.9032
2023,3,갈매로,하행,갈매로(금사교고가차도동편 ~ 갈매로교차로1),39.4593
2023,3,갈매로,하행,갈매로(양지중사거리 ~ 푸르지오시티앞사거리),31.9973
2023,3,당산로,상행,당산로(- ~ 월하오거리),47.7054
2023,3,당산로,하행,당산로(월하오거리 ~ -),48.0622
2023,3,산학리길,상행,산학리길(- ~ -),57.7674
2023,3,산학리길,하행,산학리길(- ~ -),59.4734
2023,3,새내로,상행,새내로(역전교차로 ~ 세종고입구),34.1336
2023,3,새내로,상행,새내로(죽림오거리 ~ 역전교차로),35.8704
2023,3,새내로,하행,새내로(세종고입구 ~ 역전교차로),33.7962
2023,3,새내로,하행,새내로(역전교차로 ~ 죽림오거리),43.8596
2023,3,세종청주로,상행,세종청주로(갈산1교 ~ 행산교차로1),85.6134
2023,3,세종청주로,하행,세종청주로(행산교차로1 ~ 갈산1교),75.9167
2023,3,시목부강로,상행,시목부강로(시목교(북측) ~ 부용삼거리),51.6977
2023,3,시목부강로,하행,시목부강로(부용삼거리 ~ 시목교(북측)),49.6631
2023,3,시청대로,상행,시청대로(반곡동 67-1 ~ 4-1생활권(한누리대로)),24.0779
2023,3,시청대로,상행,시청대로(보람동(시청대로) ~ 중흥클래스1003동앞),25.1801
2023,3,시청대로,하행,시청대로(4-1생활권(한누리대로) ~ 반곡동 67-1),22.8906
2023,3,시청대로,하행,시청대로(중흥클래스1003동앞 ~ 보람동(시청대로)),28.2688
2023,3,연청로,상행,연청로(부강터널 ~ -),77.1188
2023,3,연청로,하행,연청로(- ~ 부강터널),74.869
2023,3,용연로,상행,용연로(- ~ 송학사거리),56.3358
2023,3,용연로,하행,용연로(송학사거리 ~ -),54.98
2023,3,일반국도1호선,상행,일반국도1호선(남세종IC ~ 두만교차로북측),72.1197
2023,3,일반국도1호선,상행,일반국도1호선(동교리입구 ~ 조천5교남측),78.1005
2023,3,일반국도1호선,상행,일반국도1호선(문화예술회관입구 ~ 욱일삼거리),43.4712
2023,3,일반국도1호선,상행,일반국도1호선(번암사거리 ~ 조치원자이아파트),46.7621
2023,3,일반국도1호선,상행,일반국도1호선(서창사거리 ~ 신안1리사거리),56.2133
2023,3,일반국도1호선,상행,일반국도1호선(서창역앞 ~ 조천1교남측),59.7192
2023,3,일반국도1호선,상행,일반국도1호선(소정대교남측 ~ 천안시-연기군경계(4)),71.0023
2023,3,일반국도1호선,상행,일반국도1호선(신안1리사거리 ~ 신안과선교북측),56.2133
2023,3,일반국도1호선,상행,일반국도1호선(신안과선교북측 ~ 서창역앞),59.7192
2023,3,일반국도1호선,상행,일반국도1호선(신흥사거리 ~ 문화예술회관입구),43.4694
2023,3,일반국도1호선,상행,일반국도1호선(연기사거리 ~ 번암사거리),40.4801
2023,3,일반국도1호선,상행,일반국도1호선(연기사거리 ~ 월하오거리),40.4868
2023,3,일반국도1호선,상행,일반국도1호선(연기삼거리 ~ 연기사거리),42.7597
2023,3,일반국도1호선,상행,일반국도1호선(욱일삼거리 ~ 서창사거리),56.2133
2023,3,일반국도1호선,상행,일반국도1호선(운당교 ~ 소정대교남측),67.6087
2023,3,일반국도1호선,상행,일반국도1호선(유천교차로 ~ 운당교),72.3356
2023,3,일반국도1호선,상행,일반국도1호선(전동교차로 ~ 동교리입구),76.8009
2023,3,일반국도1호선,상행,일반국도1호선(전의교차로 ~ 유천교차로),77.8242
2023,3,일반국도1호선,상행,일반국도1호선(조천1교남측 ~ 전동교차로),69.6187
2023,3,일반국도1호선,상행,일반국도1호선(조천5교남측 ~ 전의교차로),78.7643
2023,3,일반국도1호선,상행,일반국도1호선(조치원자이아파트 ~ 신흥사거리),18.9971
2023,3,일반국도1호선,상행,일반국도1호선(주추교차로 ~ 추수지하차도북측),35.7005
2023,3,일반국도1호선,상행,일반국도1호선(추수지하차도북측 ~ 모개고가차도),38.8911
2023,3,일반국도1호선,하행,일반국도1호선(동교리입구 ~ 전동교차로),76.9565
2023,3,일반국도1호선,하행,일반국도1호선(두만교차로북측 ~ 남세종IC),76.7859
2023,3,일반국도1호선,하행,일반국도1호선(모개고가차도 ~ 추수지하차도북측),32.0299
2023,3,일반국도1호선,하행,일반국도1호선(문화예술회관입구 ~ 신흥사거리),44.9478
2023,3,일반국도1호선,하행,일반국도1호선(번암사거리 ~ 연기사거리),35.7298
2023,3,일반국도1호선,하행,일반국도1호선(서창사거리 ~ 욱일삼거리),58.8165
2023,3,일반국도1호선,하행,일반국도1호선(서창역앞 ~ 신안과선교북측),57.5274
2023,3,일반국도1호선,하행,일반국도1호선(소정대교남측 ~ 운당교),77.1461
2023,3,일반국도1호선,하행,일반국도1호선(신안1리사거리 ~ 서창사거리),58.8165
2023,3,일반국도1호선,하행,일반국도1호선(신안과선교북측 ~ 신안1리사거리),58.8165
2023,3,일반국도1호선,하행,일반국도1호선(신흥사거리 ~ 조치원자이아파트),30.0289
2023,3,일반국도1호선,하행,일반국도1호선(연기사거리 ~ 연기삼거리),50.4476
2023,3,일반국도1호선,하행,일반국도1호선(욱일삼거리 ~ 문화예술회관입구),44.9496
2023,3,일반국도1호선,하행,일반국도1호선(운당교 ~ 유천교차로),71.3881
2023,3,일반국도1호선,하행,일반국도1호선(월하오거리 ~ 연기사거리),35.7298
2023,3,일반국도1호선,하행,일반국도1호선(유천교차로 ~ 전의교차로),77.6164
2023,3,일반국도1호선,하행,일반국도1호선(전동교차로 ~ 조천1교남측),60.6826
2023,3,일반국도1호선,하행,일반국도1호선(전의교차로 ~ 조천5교남측),77.9701
2023,3,일반국도1호선,하행,일반국도1호선(조천1교남측 ~ 서창역앞),57.5274
2023,3,일반국도1호선,하행,일반국도1호선(조천5교남측 ~ 동교리입구),77.5731
2023,3,일반국도1호선,하행,일반국도1호선(조치원자이아파트 ~ 번암사거리),47.3985
2023,3,일반국도1호선,하행,일반국도1호선(천안시-연기군경계(4) ~ 소정대교남측),77.1301
2023,3,일반국도1호선,하행,일반국도1호선(추수지하차도북측 ~ 주추교차로),26.5034
2023,3,일반국도36호선,상행,일반국도36호선(궁평1교차로 ~ 새장터삼거리),65.5355
2023,3,일반국도36호선,상행,일반국도36호선(궁평1교차로 ~ 탑연삼거리),68.3823
2023,3,일반국도36호선,상행,일반국도36호선(번암사거리 ~ 죽림삼거리),51.8098
2023,3,일반국도36호선,상행,일반국도36호선(서평삼거리 ~ 새장터삼거리),68.3753
2023,3,일반국도36호선,상행,일반국도36호선(월곡사거리 ~ 청주IC입구),49.2838
2023,3,일반국도36호선,상행,일반국도36호선(주추지하차도 남측 ~ 봉안리),42.2366
2023,3,일반국도36호선,상행,일반국도36호선(죽림삼거리 ~ 상리사거리),69.1399
2023,3,일반국도36호선,상행,일반국도36호선(탑연삼거리 ~ 월곡사거리),49.2838
2023,3,일반국도36호선,하행,일반국도36호선(봉안리 ~ 주추지하차도 남측),39.7193
2023,3,일반국도36호선,하행,일반국도36호선(상리사거리 ~ 죽림삼거리),68.7454
2023,3,일반국도36호선,하행,일반국도36호선(새장터삼거리 ~ 궁평1교차로),62.8741
2023,3,일반국도36호선,하행,일반국도36호선(새장터삼거리 ~ 서평삼거리),66.7689
2023,3,일반국도36호선,하행,일반국도36호선(월곡사거리 ~ 탑연삼거리),66.7689
2023,3,일반국도36호선,하행,일반국도36호선(죽림삼거리 ~ 번암사거리),49.7887
2023,3,일반국도36호선,하행,일반국도36호선(청주IC입구 ~ 월곡사거리),66.7689
2023,3,일반국도36호선,하행,일반국도36호선(탑연삼거리 ~ 궁평1교차로),68.9542
2023,3,절재로,상행,절재로(가재마을12단지앞사거리 ~ 주추교차로),23.7654
2023,3,절재로,상행,절재로(도램마을9단지앞사거리 ~ 가재마을12단지앞사거리),33.9078
2023,3,절재로,상행,절재로(도움8로교차로1 ~ 햇무리교북단),51.2769
2023,3,절재로,상행,절재로(양지중사거리 ~ 도램마을9단지앞사거리),18.7772
2023,3,절재로,하행,절재로(가재마을12단지앞사거리 ~ 도램마을9단지앞사거리),29.2987
2023,3,절재로,하행,절재로(도램마을9단지앞사거리 ~ 양지중사거리),24.2235
2023,3,절재로,하행,절재로(주추교차로 ~ 가재마을12단지앞사거리),22.0826
2023,3,절재로,하행,절재로(햇무리교북단 ~ 도움8로교차로1),45.6761
2023,3,정안세종로,상행,정안세종로(모개고가차도 ~ 수산IC교 북서),58.8057
2023,3,정안세종로,하행,정안세종로(수산IC교 북서 ~ 모개고가차도),107.9312
2023,3,조치원로,상행,조치원로(상리사거리 ~ 역전교차로),36.7908
2023,3,조치원로,하행,조치원로(역전교차로 ~ 상리사거리),33.2254
2023,3,지방도604호선,상행,지방도604호선(문주1교북측 ~ 예양교차로동편),72.2917
2023,3,지방도604호선,하행,지방도604호선(예양교차로동편 ~ 문주1교북측),73.5124
2023,3,지방도96호선,상행,지방도96호선(- ~ 송원교차로),43.3338
2023,3,지방도96호선,상행,지방도96호선(갈대습지앞 ~ 월산교차로),33.9529
2023,3,지방도96호선,상행,지방도96호선(금남교앞 ~ 당암삼거리),28.7876
2023,3,지방도96호선,상행,지방도96호선(금남교앞 ~ 한누리대교북측교차로),24.3779
2023,3,지방도96호선,상행,지방도96호선(대평지하차도 ~ 대평중앞),30.6536
2023,3,지방도96호선,상행,지방도96호선(돈남삼거리 ~ -),52.8857
2023,3,지방도96호선,상행,지방도96호선(성남고사거리 ~ 세종엠코타운),20.9569
2023,3,지방도96호선,상행,지방도96호선(양화2교차로 ~ 행정복합도시홍보관),29.7172
2023,3,지방도96호선,상행,지방도96호선(용합삼거리 ~ 부강터널),71.1357
2023,3,지방도96호선,상행,지방도96호선(월산교차로 ~ 용합삼거리),39.6645
2023,3,지방도96호선,상행,지방도96호선(한누리대교북측교차로 ~ 송원교차로),18.947
2023,3,지방도96호선,상행,지방도96호선(행정복합도시홍보관 ~ 푸르지오시티앞사거리),29.7172
2023,3,지방도96호선,하행,지방도96호선(- ~ 돈남삼거리),59.8276
2023,3,지방도96호선,하행,지방도96호선(당암삼거리 ~ 금남교앞),34.4073
2023,3,지방도96호선,하행,지방도96호선(대평중앞 ~ 대평지하차도),28.5949
2023,3,지방도96호선,하행,지방도96호선(부강터널 ~ 용합삼거리),74.9262
2023,3,지방도96호선,하행,지방도96호선(성남고사거리 ~ 푸르지오시티앞사거리),18.1204
2023,3,지방도96호선,하행,지방도96호선(세종엠코타운 ~ 성남고사거리),19.1014
2023,3,지방도96호선,하행,지방도96호선(송원교차로 ~ -),50.1849
2023,3,지방도96호선,하행,지방도96호선(송원교차로 ~ 한누리대교북측교차로),20.7625
2023,3,지방도96호선,하행,지방도96호선(용합삼거리 ~ 월산교차로),42.3515
2023,3,지방도96호선,하행,지방도96호선(월산교차로 ~ 갈대습지앞),30.7918
2023,3,지방도96호선,하행,지방도96호선(푸르지오시티앞사거리 ~ 행정복합도시홍보관),33.4618
2023,3,지방도96호선,하행,지방도96호선(한누리대교북측교차로 ~ 금남교앞),35.3509
2023,3,지방도96호선,하행,지방도96호선(행정복합도시홍보관 ~ 갈대습지앞),33.4632
2023,3,청연로,상행,청연로(용합삼거리 ~ 예양교차로동편),47.164
