년도,월,일,날짜,행정구역,승차,하차,환승
2024,5,11,2024-05-11,고운동,1686,1583,147
2024,5,11,2024-05-11,금남면,816,600,95
2024,5,11,2024-05-11,나성동,1829,1405,215
2024,5,11,2024-05-11,다정동,466,471,29
2024,5,11,2024-05-11,대평동,1831,1650,1063
2024,5,11,2024-05-11,도담동,4039,3413,1205
2024,5,11,2024-05-11,반곡동,1296,1119,117
2024,5,11,2024-05-11,보람동,540,412,75
2024,5,11,2024-05-11,부강면,182,143,6
2024,5,11,2024-05-11,소정면,64,35,0
2024,5,11,2024-05-11,아름동,2265,1731,147
2024,5,11,2024-05-11,어진동,2462,2393,819
2024,5,11,2024-05-11,연기면,1557,1324,164
2024,5,11,2024-05-11,연동면,105,61,3
2024,5,11,2024-05-11,연서면,497,370,29
2024,5,11,2024-05-11,장군면,663,355,19
2024,5,11,2024-05-11,전동면,243,154,6
2024,5,11,2024-05-11,전의면,402,290,33
2024,5,11,2024-05-11,조치원읍,5322,4567,376
2024,5,11,2024-05-11,종촌동,1462,1488,90
2024,5,11,2024-05-11,한솔동,2654,2505,385
2024,5,12,2024-05-12,가람동,26,25,13
2024,5,12,2024-05-12,고운동,1587,1317,132
2024,5,12,2024-05-12,금남면,617,519,64
2024,5,12,2024-05-12,나성동,1780,1198,151
2024,5,12,2024-05-12,다정동,469,386,30
2024,5,12,2024-05-12,대평동,2133,1986,1331
2024,5,12,2024-05-12,도담동,3669,3161,1084
2024,5,12,2024-05-12,반곡동,1266,1140,129
2024,5,12,2024-05-12,보람동,496,373,67
2024,5,12,2024-05-12,부강면,148,178,6
2024,5,12,2024-05-12,소정면,47,41,0
2024,5,12,2024-05-12,아름동,2021,1636,129
2024,5,12,2024-05-12,어진동,2894,2702,713
2024,5,12,2024-05-12,연기면,1416,1427,141
2024,5,12,2024-05-12,연동면,83,65,2
2024,5,12,2024-05-12,연서면,343,302,41
2024,5,12,2024-05-12,장군면,638,412,24
2024,5,12,2024-05-12,전동면,193,170,6
2024,5,12,2024-05-12,전의면,302,227,25
2024,5,12,2024-05-12,조치원읍,4936,3974,255
2024,5,12,2024-05-12,종촌동,1353,1304,86
2024,5,12,2024-05-12,한솔동,2748,2447,596
2024,5,13,2024-05-13,가람동,68,52,14
2024,5,13,2024-05-13,고운동,2634,2106,237
2024,5,13,2024-05-13,금남면,949,774,106
2024,5,13,2024-05-13,나성동,2020,1811,257
2024,5,13,2024-05-13,다정동,623,561,47
2024,5,13,2024-05-13,대평동,2117,1960,1397
2024,5,13,2024-05-13,도담동,5570,4678,1558
2024,5,13,2024-05-13,반곡동,2154,2114,174
2024,5,13,2024-05-13,보람동,703,545,116
2024,5,13,2024-05-13,부강면,274,192,8
2024,5,13,2024-05-13,소정면,92,57,2
2024,5,13,2024-05-13,아름동,2568,2398,201
2024,5,13,2024-05-13,어진동,4976,4254,1071
2024,5,13,2024-05-13,연기면,2117,1853,254
2024,5,13,2024-05-13,연동면,161,133,9
2024,5,13,2024-05-13,연서면,502,463,60
2024,5,13,2024-05-13,장군면,833,607,80
2024,5,13,2024-05-13,전동면,255,211,11
2024,5,13,2024-05-13,전의면,396,273,41
2024,5,13,2024-05-13,조치원읍,6841,5613,476
2024,5,13,2024-05-13,종촌동,1971,1844,134
2024,5,13,2024-05-13,한솔동,3495,3316,479
2024,5,14,2024-05-14,가람동,46,38,7
2024,5,14,2024-05-14,고운동,2992,2514,269
2024,5,14,2024-05-14,금남면,944,779,129
2024,5,14,2024-05-14,나성동,2352,1863,276
2024,5,14,2024-05-14,다정동,675,571,45
2024,5,14,2024-05-14,대평동,2326,2072,1556
2024,5,14,2024-05-14,도담동,6087,5398,1616
2024,5,14,2024-05-14,반곡동,2462,2222,209
2024,5,14,2024-05-14,보람동,658,573,95
2024,5,14,2024-05-14,부강면,265,163,8
2024,5,14,2024-05-14,소정면,91,59,2
2024,5,14,2024-05-14,아름동,3159,2747,277
2024,5,14,2024-05-14,어진동,5490,4911,1263
2024,5,14,2024-05-14,연기면,2399,1954,278
2024,5,14,2024-05-14,연동면,187,124,5
2024,5,14,2024-05-14,연서면,604,561,68
2024,5,14,2024-05-14,장군면,826,578,79
2024,5,14,2024-05-14,전동면,315,240,9
2024,5,14,2024-05-14,전의면,473,341,57
2024,5,14,2024-05-14,조치원읍,8151,6670,553
2024,5,14,2024-05-14,종촌동,2245,2154,137
2024,5,14,2024-05-14,한솔동,3436,3443,454
2024,5,15,2024-05-15,가람동,68,98,11
2024,5,15,2024-05-15,고운동,1482,1285,136
2024,5,15,2024-05-15,금남면,682,516,61
2024,5,15,2024-05-15,나성동,1280,1070,173
2024,5,15,2024-05-15,다정동,393,331,27
2024,5,15,2024-05-15,대평동,1437,1288,869
2024,5,15,2024-05-15,도담동,3490,2960,966
2024,5,15,2024-05-15,반곡동,1149,948,109
2024,5,15,2024-05-15,보람동,473,377,67
2024,5,15,2024-05-15,부강면,227,158,6
2024,5,15,2024-05-15,소정면,49,29,1
2024,5,15,2024-05-15,아름동,1817,1461,110
2024,5,15,2024-05-15,어진동,2200,2049,736
2024,5,15,2024-05-15,연기면,1221,1096,138
2024,5,15,2024-05-15,연동면,100,66,4
2024,5,15,2024-05-15,연서면,436,340,32
2024,5,15,2024-05-15,장군면,810,521,41
2024,5,15,2024-05-15,전동면,140,120,6
2024,5,15,2024-05-15,전의면,289,216,24
2024,5,15,2024-05-15,조치원읍,4725,3890,342
2024,5,15,2024-05-15,종촌동,1284,1313,84
2024,5,15,2024-05-15,한솔동,2511,2352,443
2024,5,16,2024-05-16,가람동,45,49,11
2024,5,16,2024-05-16,고운동,2656,2278,292
2024,5,16,2024-05-16,금남면,915,758,117
2024,5,16,2024-05-16,나성동,2256,1873,305
2024,5,16,2024-05-16,다정동,699,606,56
2024,5,16,2024-05-16,대평동,2220,2067,1493
2024,5,16,2024-05-16,도담동,5810,4982,1625
2024,5,16,2024-05-16,반곡동,2226,2138,173
2024,5,16,2024-05-16,보람동,655,509,87
2024,5,16,2024-05-16,부강면,301,215,7
2024,5,16,2024-05-16,소정면,90,54,1
2024,5,16,2024-05-16,아름동,2783,2406,199
2024,5,16,2024-05-16,어진동,4925,4675,1171
2024,5,16,2024-05-16,연기면,2139,1770,270
2024,5,16,2024-05-16,연동면,164,116,9
2024,5,16,2024-05-16,연서면,524,456,55
2024,5,16,2024-05-16,장군면,840,535,48
2024,5,16,2024-05-16,전동면,268,217,8
2024,5,16,2024-05-16,전의면,427,273,51
2024,5,16,2024-05-16,조치원읍,6901,5579,492
2024,5,16,2024-05-16,종촌동,2079,1968,139
2024,5,16,2024-05-16,한솔동,3474,3359,453
2024,5,17,2024-05-17,가람동,35,49,6
2024,5,17,2024-05-17,고운동,2859,2438,261
2024,5,17,2024-05-17,금남면,1105,875,148
2024,5,17,2024-05-17,나성동,2456,1978,309
2024,5,17,2024-05-17,다정동,643,646,39
2024,5,17,2024-05-17,대평동,2374,2161,1476
2024,5,17,2024-05-17,도담동,6038,5169,1767
2024,5,17,2024-05-17,반곡동,2414,2172,192
2024,5,17,2024-05-17,보람동,703,617,95
2024,5,17,2024-05-17,부강면,278,181,12
2024,5,17,2024-05-17,소정면,101,63,4
2024,5,17,2024-05-17,아름동,3135,2578,233
2024,5,17,2024-05-17,어진동,5123,4661,1221
2024,5,17,2024-05-17,연기면,2319,1915,269
2024,5,17,2024-05-17,연동면,137,116,8
2024,5,17,2024-05-17,연서면,573,470,47
2024,5,17,2024-05-17,장군면,930,526,72
2024,5,17,2024-05-17,전동면,252,211,8
2024,5,17,2024-05-17,전의면,428,316,40
2024,5,17,2024-05-17,조치원읍,7059,5709,480
2024,5,17,2024-05-17,종촌동,2093,2106,145
2024,5,17,2024-05-17,한솔동,3747,3607,557
2024,5,18,2024-05-18,가람동,69,67,8
2024,5,18,2024-05-18,고운동,1829,1599,160
2024,5,18,2024-05-18,금남면,769,604,84
2024,5,18,2024-05-18,나성동,1848,1435,183
2024,5,18,2024-05-18,다정동,536,461,32
2024,5,18,2024-05-18,대평동,1675,1635,996
2024,5,18,2024-05-18,도담동,4064,3422,1085
2024,5,18,2024-05-18,반곡동,1408,1215,176
2024,5,18,2024-05-18,보람동,447,401,52
2024,5,18,2024-05-18,부강면,170,113,6
2024,5,18,2024-05-18,소정면,79,51,0
2024,5,18,2024-05-18,아름동,2224,1750,170
2024,5,18,2024-05-18,어진동,2514,2428,801
2024,5,18,2024-05-18,연기면,1621,1247,167
2024,5,18,2024-05-18,연동면,133,82,9
2024,5,18,2024-05-18,연서면,451,321,34
2024,5,18,2024-05-18,장군면,649,340,24
2024,5,18,2024-05-18,전동면,200,156,7
2024,5,18,2024-05-18,전의면,356,232,20
2024,5,18,2024-05-18,조치원읍,5202,4400,361
2024,5,18,2024-05-18,종촌동,1517,1412,78
2024,5,18,2024-05-18,한솔동,2648,2536,407
2024,5,19,2024-05-19,가람동,61,71,7
2024,5,19,2024-05-19,고운동,1380,1207,128
2024,5,19,2024-05-19,금남면,546,519,67
2024,5,19,2024-05-19,나성동,1254,1030,133
2024,5,19,2024-05-19,다정동,418,354,39
2024,5,19,2024-05-19,대평동,1428,1309,793
2024,5,19,2024-05-19,도담동,3095,2851,913
2024,5,19,2024-05-19,반곡동,967,905,118
2024,5,19,2024-05-19,보람동,310,263,39
2024,5,19,2024-05-19,부강면,135,147,2
2024,5,19,2024-05-19,소정면,42,32,0
2024,5,19,2024-05-19,아름동,1668,1383,118
2024,5,19,2024-05-19,어진동,2078,1983,648
2024,5,19,2024-05-19,연기면,1167,1109,148
2024,5,19,2024-05-19,연동면,96,74,3
2024,5,19,2024-05-19,연서면,341,327,32
2024,5,19,2024-05-19,장군면,591,420,24
2024,5,19,2024-05-19,전동면,211,168,10
2024,5,19,2024-05-19,전의면,298,231,28
2024,5,19,2024-05-19,조치원읍,5161,4223,313
2024,5,19,2024-05-19,종촌동,1083,1123,71
2024,5,19,2024-05-19,한솔동,2243,1945,363
2024,5,20,2024-05-20,가람동,51,58,6
2024,5,20,2024-05-20,고운동,2548,2105,260
2024,5,20,2024-05-20,금남면,909,738,119
2024,5,20,2024-05-20,나성동,1955,1661,233
2024,5,20,2024-05-20,다정동,666,593,43
2024,5,20,2024-05-20,대평동,2055,1802,1327
2024,5,20,2024-05-20,도담동,5355,4627,1538
2024,5,20,2024-05-20,반곡동,2056,2049,155
2024,5,20,2024-05-20,보람동,596,490,78
2024,5,20,2024-05-20,부강면,250,189,6
2024,5,20,2024-05-20,소정면,79,48,1
2024,5,20,2024-05-20,아름동,2668,2299,182
2024,5,20,2024-05-20,어진동,4696,4267,1125
2024,5,20,2024-05-20,연기면,2015,1743,251
2024,5,20,2024-05-20,연동면,137,110,5
2024,5,20,2024-05-20,연서면,467,448,40
2024,5,20,2024-05-20,장군면,791,572,79
2024,5,20,2024-05-20,전동면,282,250,7
2024,5,20,2024-05-20,전의면,407,257,38
2024,5,20,2024-05-20,조치원읍,6469,5387,514
2024,5,20,2024-05-20,종촌동,1936,1771,115
2024,5,20,2024-05-20,한솔동,3249,3207,460
2024,5,21,2024-05-21,가람동,55,45,9
2024,5,21,2024-05-21,고운동,2642,2281,255
2024,5,21,2024-05-21,금남면,902,773,113
2024,5,21,2024-05-21,나성동,2105,1756,268
2024,5,21,2024-05-21,다정동,646,602,40
2024,5,21,2024-05-21,대평동,2089,1932,1431
2024,5,21,2024-05-21,도담동,5616,4758,1568
2024,5,21,2024-05-21,반곡동,2136,2084,156
2024,5,21,2024-05-21,보람동,582,445,89
2024,5,21,2024-05-21,부강면,284,201,4
2024,5,21,2024-05-21,소정면,66,39,0
2024,5,21,2024-05-21,아름동,2724,2418,209
2024,5,21,2024-05-21,어진동,4641,4388,1076
2024,5,21,2024-05-21,연기면,2087,1817,245
2024,5,21,2024-05-21,연동면,149,114,4
2024,5,21,2024-05-21,연서면,573,488,59
2024,5,21,2024-05-21,장군면,887,534,110
2024,5,21,2024-05-21,전동면,268,244,8
2024,5,21,2024-05-21,전의면,385,283,50
2024,5,21,2024-05-21,조치원읍,6445,5224,491
2024,5,21,2024-05-21,종촌동,1964,1776,121
2024,5,21,2024-05-21,한솔동,3382,3222,440
2024,5,22,2024-05-22,가람동,49,54,8
2024,5,22,2024-05-22,고운동,2661,2202,233
2024,5,22,2024-05-22,금남면,988,796,120
2024,5,22,2024-05-22,나성동,2192,1759,273
2024,5,22,2024-05-22,다정동,657,572,44
2024,5,22,2024-05-22,대평동,2100,1937,1426
2024,5,22,2024-05-22,도담동,5706,4902,1585
2024,5,22,2024-05-22,반곡동,2250,2104,160
2024,5,22,2024-05-22,보람동,615,513,82
2024,5,22,2024-05-22,부강면,249,183,8
2024,5,22,2024-05-22,소정면,79,44,2
2024,5,22,2024-05-22,아름동,2905,2475,215
2024,5,22,2024-05-22,어진동,4977,4585,1154
2024,5,22,2024-05-22,연기면,2290,1964,253
2024,5,22,2024-05-22,연동면,128,110,7
2024,5,22,2024-05-22,연서면,530,452,61
2024,5,22,2024-05-22,장군면,869,609,79
2024,5,22,2024-05-22,전동면,253,219,4
2024,5,22,2024-05-22,전의면,426,284,37
2024,5,22,2024-05-22,조치원읍,6525,5256,517
2024,5,22,2024-05-22,종촌동,2019,1925,118
2024,5,22,2024-05-22,한솔동,3560,3380,471
2024,5,23,2024-05-23,가람동,41,32,4
2024,5,23,2024-05-23,고운동,2596,2202,235
2024,5,23,2024-05-23,금남면,931,750,123
2024,5,23,2024-05-23,나성동,2186,1698,260
2024,5,23,2024-05-23,다정동,649,563,29
2024,5,23,2024-05-23,대평동,2165,1990,1443
2024,5,23,2024-05-23,도담동,5683,5038,1610
2024,5,23,2024-05-23,반곡동,2062,1998,162
2024,5,23,2024-05-23,보람동,635,524,87
2024,5,23,2024-05-23,부강면,249,183,11
2024,5,23,2024-05-23,소정면,71,41,0
2024,5,23,2024-05-23,아름동,2818,2467,180
2024,5,23,2024-05-23,어진동,4895,4602,1155
2024,5,23,2024-05-23,연기면,2151,1785,253
2024,5,23,2024-05-23,연동면,130,110,6
2024,5,23,2024-05-23,연서면,516,415,59
2024,5,23,2024-05-23,장군면,790,557,78
2024,5,23,2024-05-23,전동면,257,224,4
2024,5,23,2024-05-23,전의면,390,274,45
2024,5,23,2024-05-23,조치원읍,6674,5392,480
2024,5,23,2024-05-23,종촌동,1953,1875,129
2024,5,23,2024-05-23,한솔동,3375,3193,417
2024,5,24,2024-05-24,가람동,51,52,15
2024,5,24,2024-05-24,고운동,2795,2455,278
2024,5,24,2024-05-24,금남면,996,809,121
2024,5,24,2024-05-24,나성동,2336,1924,340
2024,5,24,2024-05-24,다정동,712,632,53
2024,5,24,2024-05-24,대평동,2310,2096,1465
2024,5,24,2024-05-24,도담동,6045,5372,1836
2024,5,24,2024-05-24,반곡동,2425,2065,214
2024,5,24,2024-05-24,보람동,642,587,94
2024,5,24,2024-05-24,부강면,311,186,8
2024,5,24,2024-05-24,소정면,87,46,0
2024,5,24,2024-05-24,아름동,3080,2666,210
2024,5,24,2024-05-24,어진동,5136,4473,1209
2024,5,24,2024-05-24,연기면,2263,1829,299
2024,5,24,2024-05-24,연동면,169,127,7
2024,5,24,2024-05-24,연서면,644,553,69
2024,5,24,2024-05-24,장군면,945,630,77
2024,5,24,2024-05-24,전동면,315,258,9
2024,5,24,2024-05-24,전의면,481,317,58
2024,5,24,2024-05-24,조치원읍,7842,6290,578
2024,5,24,2024-05-24,종촌동,2122,1939,160
2024,5,24,2024-05-24,한솔동,3702,3484,504
2024,5,25,2024-05-25,가람동,73,76,7
2024,5,25,2024-05-25,고운동,1788,1557,160
2024,5,25,2024-05-25,금남면,743,597,78
2024,5,25,2024-05-25,나성동,1771,1425,199
2024,5,25,2024-05-25,다정동,506,373,31
2024,5,25,2024-05-25,대평동,1671,1578,996
2024,5,25,2024-05-25,도담동,4096,3535,1172
2024,5,25,2024-05-25,반곡동,1376,1135,144
2024,5,25,2024-05-25,보람동,452,354,55
2024,5,25,2024-05-25,부강면,190,153,4
2024,5,25,2024-05-25,소정면,45,43,0
2024,5,25,2024-05-25,아름동,2060,1656,149
2024,5,25,2024-05-25,어진동,2542,2636,823
2024,5,25,2024-05-25,연기면,1631,1337,177
2024,5,25,2024-05-25,연동면,125,89,4
2024,5,25,2024-05-25,연서면,508,342,47
2024,5,25,2024-05-25,장군면,693,377,18
2024,5,25,2024-05-25,전동면,210,150,9
2024,5,25,2024-05-25,전의면,363,267,33
2024,5,25,2024-05-25,조치원읍,5312,4537,352
2024,5,25,2024-05-25,종촌동,1396,1428,97
2024,5,25,2024-05-25,한솔동,2588,2550,397
2024,5,26,2024-05-26,가람동,23,17,1
2024,5,26,2024-05-26,고운동,1223,1089,116
2024,5,26,2024-05-26,금남면,470,427,44
2024,5,26,2024-05-26,나성동,1105,920,139
2024,5,26,2024-05-26,다정동,396,350,37
2024,5,26,2024-05-26,대평동,1235,986,630
2024,5,26,2024-05-26,도담동,2813,2493,878
2024,5,26,2024-05-26,반곡동,907,912,84
2024,5,26,2024-05-26,보람동,342,252,31
2024,5,26,2024-05-26,부강면,133,132,5
2024,5,26,2024-05-26,소정면,39,35,0
2024,5,26,2024-05-26,아름동,1529,1218,114
2024,5,26,2024-05-26,어진동,2070,1859,614
2024,5,26,2024-05-26,연기면,1021,930,112
2024,5,26,2024-05-26,연동면,69,59,2
2024,5,26,2024-05-26,연서면,280,270,31
2024,5,26,2024-05-26,장군면,445,393,15
2024,5,26,2024-05-26,전동면,147,117,6
2024,5,26,2024-05-26,전의면,243,192,29
2024,5,26,2024-05-26,조치원읍,4170,3333,205
2024,5,26,2024-05-26,종촌동,1039,1155,74
2024,5,26,2024-05-26,한솔동,1932,1719,330
2024,5,27,2024-05-27,가람동,60,68,10
2024,5,27,2024-05-27,고운동,2561,2113,264
2024,5,27,2024-05-27,금남면,1011,844,163
2024,5,27,2024-05-27,나성동,2041,1783,265
2024,5,27,2024-05-27,다정동,670,580,32
2024,5,27,2024-05-27,대평동,2095,1852,1357
2024,5,27,2024-05-27,도담동,5667,4852,1624
2024,5,27,2024-05-27,반곡동,2162,2121,163
2024,5,27,2024-05-27,보람동,595,479,109
2024,5,27,2024-05-27,부강면,311,214,12
2024,5,27,2024-05-27,소정면,69,43,1
2024,5,27,2024-05-27,아름동,2598,2221,183
2024,5,27,2024-05-27,어진동,4990,4358,1088
2024,5,27,2024-05-27,연기면,2106,1820,252
2024,5,27,2024-05-27,연동면,142,119,5
2024,5,27,2024-05-27,연서면,508,456,44
2024,5,27,2024-05-27,장군면,821,556,73
2024,5,27,2024-05-27,전동면,260,230,7
2024,5,27,2024-05-27,전의면,403,287,40
2024,5,27,2024-05-27,조치원읍,6563,5413,436
2024,5,27,2024-05-27,종촌동,1981,1790,116
2024,5,27,2024-05-27,한솔동,3347,3205,452
2024,5,28,2024-05-28,가람동,55,62,6
2024,5,28,2024-05-28,고운동,2676,2205,254
2024,5,28,2024-05-28,금남면,912,747,128
2024,5,28,2024-05-28,나성동,2065,1716,237
2024,5,28,2024-05-28,다정동,565,586,44
2024,5,28,2024-05-28,대평동,2158,2004,1446
2024,5,28,2024-05-28,도담동,5663,4865,1583
2024,5,28,2024-05-28,반곡동,2216,2095,174
2024,5,28,2024-05-28,보람동,614,493,72
2024,5,28,2024-05-28,부강면,332,212,10
2024,5,28,2024-05-28,소정면,62,37,0
2024,5,28,2024-05-28,아름동,2823,2422,202
2024,5,28,2024-05-28,어진동,4764,4492,1033
2024,5,28,2024-05-28,연기면,2173,1814,250
2024,5,28,2024-05-28,연동면,158,127,5
2024,5,28,2024-05-28,연서면,511,490,56
2024,5,28,2024-05-28,장군면,870,596,75
2024,5,28,2024-05-28,전동면,259,209,4
2024,5,28,2024-05-28,전의면,366,254,36
2024,5,28,2024-05-28,조치원읍,6530,5283,478
2024,5,28,2024-05-28,종촌동,2003,1772,127
2024,5,28,2024-05-28,한솔동,3455,3325,463
2024,5,29,2024-05-29,가람동,52,56,8
2024,5,29,2024-05-29,고운동,2645,2198,259
2024,5,29,2024-05-29,금남면,897,735,116
2024,5,29,2024-05-29,나성동,2130,1805,271
2024,5,29,2024-05-29,다정동,579,618,42
2024,5,29,2024-05-29,대평동,2243,1995,1508
2024,5,29,2024-05-29,도담동,5861,5089,1655
2024,5,29,2024-05-29,반곡동,2254,2159,180
2024,5,29,2024-05-29,보람동,628,489,95
2024,5,29,2024-05-29,부강면,319,214,11
2024,5,29,2024-05-29,소정면,76,50,2
2024,5,29,2024-05-29,아름동,2932,2543,232
2024,5,29,2024-05-29,어진동,4936,4643,1136
2024,5,29,2024-05-29,연기면,2254,1891,255
2024,5,29,2024-05-29,연동면,173,125,13
2024,5,29,2024-05-29,연서면,576,440,46
2024,5,29,2024-05-29,장군면,911,603,82
2024,5,29,2024-05-29,전동면,261,205,10
2024,5,29,2024-05-29,전의면,414,289,49
2024,5,29,2024-05-29,조치원읍,6709,5542,548
2024,5,29,2024-05-29,종촌동,2067,1894,122
2024,5,29,2024-05-29,한솔동,3512,3333,465
2024,5,30,2024-05-30,가람동,51,41,11
2024,5,30,2024-05-30,고운동,2680,2217,252
2024,5,30,2024-05-30,금남면,887,666,116
2024,5,30,2024-05-30,나성동,2209,1840,291
2024,5,30,2024-05-30,다정동,668,611,42
2024,5,30,2024-05-30,대평동,2140,1981,1435
2024,5,30,2024-05-30,도담동,5733,4824,1587
2024,5,30,2024-05-30,반곡동,2207,2087,162
2024,5,30,2024-05-30,보람동,660,486,93
2024,5,30,2024-05-30,부강면,282,188,7
2024,5,30,2024-05-30,소정면,61,45,0
2024,5,30,2024-05-30,아름동,2705,2409,194
2024,5,30,2024-05-30,어진동,5002,4651,1184
2024,5,30,2024-05-30,연기면,2176,1887,288
2024,5,30,2024-05-30,연동면,127,122,6
2024,5,30,2024-05-30,연서면,520,470,55
2024,5,30,2024-05-30,장군면,878,544,94
2024,5,30,2024-05-30,전동면,256,198,7
2024,5,30,2024-05-30,전의면,371,244,33
2024,5,30,2024-05-30,조치원읍,6270,5143,410
2024,5,30,2024-05-30,종촌동,2023,1913,130
2024,5,30,2024-05-30,한솔동,3326,3252,422
2024,5,31,2024-05-31,가람동,60,59,20
2024,5,31,2024-05-31,고운동,2722,2372,234
2024,5,31,2024-05-31,금남면,926,782,117
2024,5,31,2024-05-31,나성동,2396,1932,274
2024,5,31,2024-05-31,다정동,673,650,54
2024,5,31,2024-05-31,대평동,2287,2118,1425
2024,5,31,2024-05-31,도담동,5974,5134,1701
2024,5,31,2024-05-31,반곡동,2427,2195,168
2024,5,31,2024-05-31,보람동,635,542,102
2024,5,31,2024-05-31,부강면,333,181,11
2024,5,31,2024-05-31,소정면,74,45,3
2024,5,31,2024-05-31,아름동,3010,2525,183
2024,5,31,2024-05-31,어진동,5003,4556,1213
2024,5,31,2024-05-31,연기면,2323,1918,273
2024,5,31,2024-05-31,연동면,158,117,6
2024,5,31,2024-05-31,연서면,552,464,41
2024,5,31,2024-05-31,장군면,1002,539,73
2024,5,31,2024-05-31,전동면,278,196,17
2024,5,31,2024-05-31,전의면,424,298,47
2024,5,31,2024-05-31,조치원읍,7073,5810,486
2024,5,31,2024-05-31,종촌동,2162,2050,147
2024,5,31,2024-05-31,한솔동,3712,3566,548
2024,6,1,2024-06-01,가람동,57,66,6
2024,6,1,2024-06-01,고운동,1760,1550,150
2024,6,1,2024-06-01,금남면,693,534,81
2024,6,1,2024-06-01,나성동,1866,1383,222
2024,6,1,2024-06-01,다정동,419,410,37
2024,6,1,2024-06-01,대평동,1607,1472,949
2024,6,1,2024-06-01,도담동,3990,3449,1088
2024,6,1,2024-06-01,반곡동,1353,1109,140
2024,6,1,2024-06-01,보람동,461,362,58
2024,6,1,2024-06-01,부강면,189,154,5
2024,6,1,2024-06-01,소정면,55,40,0
2024,6,1,2024-06-01,아름동,2170,1652,159
2024,6,1,2024-06-01,어진동,2395,2242,722
2024,6,1,2024-06-01,연기면,1631,1368,171
2024,6,1,2024-06-01,연동면,133,75,4
2024,6,1,2024-06-01,연서면,456,390,45
2024,6,1,2024-06-01,장군면,733,388,35
2024,6,1,2024-06-01,전동면,255,192,7
2024,6,1,2024-06-01,전의면,383,259,41
2024,6,1,2024-06-01,조치원읍,5144,4373,373
2024,6,1,2024-06-01,종촌동,1354,1335,69
2024,6,1,2024-06-01,한솔동,2510,2329,434
2024,6,2,2024-06-02,가람동,47,40,8
2024,6,2,2024-06-02,고운동,1443,1197,126
2024,6,2,2024-06-02,금남면,567,466,50
2024,6,2,2024-06-02,나성동,1240,972,127
2024,6,2,2024-06-02,다정동,408,351,23
2024,6,2,2024-06-02,대평동,1383,1202,750
2024,6,2,2024-06-02,도담동,3018,2646,860
2024,6,2,2024-06-02,반곡동,982,913,108
2024,6,2,2024-06-02,보람동,326,292,47
